method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,method.ours.lambda_align,train.grad_clip,train.lr,train.weight_decay
ours,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.8553921568627452,0.007352941176470618,0.8566176470588236,0.8541666666666667,0.001,1.0,2.6527690644866382e-05,0.03963349773650037
ours,coord_02_train_weight_decay_021,coord:train.weight_decay,2,0.8553921568627452,0.009803921568627472,0.8553921568627452,0.8553921568627452,0.001,1.0,2.6527690644866382e-05,0.03850320697612969
ours,coord_03_train_grad_clip_001,coord:train.grad_clip,2,0.8553921568627452,0.007352941176470618,0.8553921568627452,0.8553921568627452,0.001,1.7645117906944783,2.6527690644866382e-05,0.041458676361109024
ours,coord_03_train_grad_clip_015,coord:train.grad_clip,2,0.8553921568627452,0.012254901960784326,0.8553921568627452,0.8553921568627452,0.001,0.668779937363086,2.6527690644866382e-05,0.041458676361109024
ours,coord_03_train_grad_clip_016,coord:train.grad_clip,2,0.8547794117647058,0.0202205882352941,0.8566176470588236,0.8529411764705883,0.001,0.9740671933715628,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_014,local_var_topk,2,0.8541666666666667,0.01838235294117646,0.8541666666666667,0.8541666666666667,0.005047737318,0.5039649001674528,2.6527691e-05,0.05
ours,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.8541666666666666,0.001225490196078427,0.8541666666666666,0.8541666666666666,0.001,1.0,2.6527690644866382e-05,0.03802613486924597
ours,coord_02_train_weight_decay_008,coord:train.weight_decay,2,0.8541666666666666,0.001225490196078427,0.8541666666666666,0.8541666666666666,0.001,1.0,2.6527690644866382e-05,0.022941220984173272
ours,coord_01_train_lr_008,coord:train.lr,2,0.8529411764705883,0.009803921568627472,0.8529411764705883,0.8529411764705883,0.001,1.0,1.595254205679734e-05,0.01
ours,coord_02_train_weight_decay_022,coord:train.weight_decay,2,0.8529411764705883,0.009803921568627472,0.8529411764705883,0.8529411764705883,0.001,1.0,2.6527690644866382e-05,0.015476556327520243
ours,local_var_topk_016,local_var_topk,2,0.8529411764705883,0.009803921568627472,0.8529411764705883,0.8529411764705883,0.010095474637,0.5039649001674528,2.6527691e-05,0.041458676361
ours,coord_01_anchor,coord:train.lr,2,0.8529411764705882,0.002450980392156854,0.8529411764705882,0.8529411764705882,0.001,1.0,2e-05,0.01
ours,local_var_topk_008,local_var_topk,2,0.8529411764705882,0.0,0.8529411764705882,0.8529411764705882,0.010095474637,0.5039649001674528,1.3263845e-05,0.05
ours,coord_03_train_grad_clip_000,coord:train.grad_clip,2,0.8517156862745099,0.011029411764705899,0.8517156862745099,0.8517156862745099,0.001,1.5160116774146188,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_007,coord:method.ours.lambda_align,2,0.8517156862745099,0.008578431372549045,0.8517156862745099,0.8517156862745099,0.00034819237895551436,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_010,local_var_topk,2,0.8517156862745099,0.013480392156862753,0.8517156862745099,0.8517156862745099,0.002523868659,0.5039649001674528,2.6527691e-05,0.041458676361
ours,coord_03_train_grad_clip_006,coord:train.grad_clip,2,0.8517156862745098,0.001225490196078427,0.8517156862745098,0.8517156862745098,0.001,1.2363744014086087,2.6527690644866382e-05,0.041458676361109024
ours,coord_01_train_lr_010,coord:train.lr,2,0.8504901960784315,0.01470588235294118,0.8504901960784315,0.8504901960784315,0.001,1.0,2.521629284502662e-05,0.01
ours,coord_03_train_grad_clip_013,coord:train.grad_clip,2,0.8504901960784313,0.007352941176470562,0.8504901960784313,0.8504901960784313,0.001,1.589441035468639,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_020,coord:method.ours.lambda_align,2,0.8504901960784313,0.031862745098039214,0.8504901960784313,0.8504901960784313,1.0626972866350665e-05,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.8498774509803921,0.030024509803921573,0.8541666666666667,0.8455882352941176,0.001,1.1089774084038875,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_004,local_var_topk,2,0.849264705882353,0.011029411764705899,0.849264705882353,0.849264705882353,0.005047737318,0.5039649001674528,1.3263845e-05,0.041458676361
ours,local_var_topk_012,local_var_topk,2,0.849264705882353,0.011029411764705899,0.8517156862745099,0.8468137254901962,0.005047737318,0.5039649001674528,2.6527691e-05,0.031458676361
ours,local_var_topk_011,local_var_topk,2,0.8492647058823529,0.001225490196078427,0.8492647058823529,0.8492647058823529,0.002523868659,0.5039649001674528,2.6527691e-05,0.05
ours,coord_04_method_ours_lambda_align_008,coord:method.ours.lambda_align,2,0.8480392156862746,0.01470588235294118,0.8480392156862746,0.8480392156862746,0.00013289491787351013,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_009,coord:method.ours.lambda_align,2,0.8480392156862745,0.007352941176470562,0.8480392156862745,0.8480392156862745,0.00027088063293043466,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_011,coord:method.ours.lambda_align,2,0.8480392156862745,0.002450980392156854,0.8480392156862745,0.8480392156862745,1.2672777761501722e-05,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_018,coord:method.ours.lambda_align,2,0.8480392156862745,0.007352941176470562,0.8480392156862745,0.8480392156862745,0.002784315529814103,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_007,local_var_topk,2,0.8480392156862745,0.007352941176470562,0.8480392156862745,0.8480392156862745,0.010095474637,0.5039649001674528,1.3263845e-05,0.041458676361
ours,coord_02_train_weight_decay_020,coord:train.weight_decay,2,0.8468137254901961,0.018382352941176516,0.8504901960784315,0.8431372549019608,0.001,1.0,2.6527690644866382e-05,0.04283921792436148
ours,coord_03_train_grad_clip_019,coord:train.grad_clip,2,0.8468137254901961,0.008578431372548989,0.8468137254901961,0.8468137254901961,0.001,1.2514972774873965,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_001,local_var_topk,2,0.8468137254901961,0.015931372549019662,0.8504901960784315,0.8431372549019608,0.002523868659,0.5039649001674528,1.3263845e-05,0.041458676361
ours,local_var_topk_015,local_var_topk,2,0.8468137254901961,0.011029411764705843,0.8468137254901961,0.8468137254901961,0.010095474637,0.5039649001674528,2.6527691e-05,0.031458676361
ours,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.8455882352941176,0.002450980392156854,0.8455882352941176,0.8455882352941176,0.001,1.0,2.6527690644866382e-05,0.0028208780978024373
ours,local_var_topk_018,local_var_topk,2,0.8455882352941176,0.002450980392156854,0.8455882352941176,0.8455882352941176,0.002523868659,0.5039649001674528,5.3055381e-05,0.031458676361
ours,coord_02_train_weight_decay_012,coord:train.weight_decay,2,0.8449754901960784,0.03247549019607843,0.8468137254901961,0.8431372549019608,0.001,1.0,2.6527690644866382e-05,0.03779860090062903
ours,coord_01_train_lr_016,coord:train.lr,2,0.8443627450980392,0.006127450980392135,0.8443627450980392,0.8443627450980392,0.001,1.0,3.5435247698053836e-05,0.01
ours,coord_04_method_ours_lambda_align_019,coord:method.ours.lambda_align,2,0.8443627450980392,0.006127450980392135,0.8443627450980392,0.8443627450980392,0.0008349754890412005,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_002,local_var_topk,2,0.8443627450980392,0.003676470588235281,0.8443627450980392,0.8443627450980392,0.002523868659,0.5039649001674528,1.3263845e-05,0.05
ours,local_var_topk_020,local_var_topk,2,0.8443627450980392,0.001225490196078427,0.8443627450980392,0.8443627450980392,0.002523868659,0.5039649001674528,5.3055381e-05,0.05
ours,coord_02_train_weight_decay_013,coord:train.weight_decay,2,0.8431372549019608,0.014705882352941124,0.8431372549019608,0.8431372549019608,0.001,1.0,2.6527690644866382e-05,0.047961469886517984
ours,local_var_topk_003,local_var_topk,2,0.8431372549019608,0.014705882352941124,0.8431372549019608,0.8431372549019608,0.005047737318,0.5039649001674528,1.3263845e-05,0.031458676361
ours,coord_02_train_weight_decay_019,coord:train.weight_decay,2,0.8419117647058824,0.030637254901960786,0.8419117647058824,0.8419117647058824,0.001,1.0,2.6527690644866382e-05,0.03694470642666276
ours,coord_03_train_grad_clip_018,coord:train.grad_clip,2,0.8419117647058824,0.006127450980392135,0.8419117647058824,0.8419117647058824,0.001,1.6382071638333375,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_003,coord:method.ours.lambda_align,2,0.8419117647058822,0.015931372549019607,0.8419117647058822,0.8419117647058822,0.0032649501008336626,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_014,coord:method.ours.lambda_align,2,0.8412990196078431,0.0042892156862744946,0.8419117647058824,0.8406862745098039,0.0004542517577004152,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_024,local_var_topk,2,0.8406862745098039,0.004901960784313708,0.8406862745098039,0.8406862745098039,0.010095474637,0.5039649001674528,5.3055381e-05,0.031458676361
ours,coord_03_train_grad_clip_009,coord:train.grad_clip,2,0.8406862745098038,0.01470588235294118,0.8419117647058824,0.8394607843137254,0.001,0.7083602143821242,2.6527690644866382e-05,0.041458676361109024
ours,coord_02_train_weight_decay_018,coord:train.weight_decay,2,0.8394607843137255,0.006127450980392135,0.8394607843137255,0.8394607843137255,0.001,1.0,2.6527690644866382e-05,0.005140241551623653
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.8394607843137255,0.001225490196078427,0.8394607843137255,0.8394607843137255,0.0002085502774794116,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_01_train_lr_000,coord:train.lr,2,0.8388480392156863,0.009191176470588258,0.8406862745098039,0.8370098039215685,0.001,1.0,2.166929842602531e-05,0.01
ours,local_var_topk_017,local_var_topk,2,0.8382352941176471,0.031862745098039214,0.8382352941176471,0.8382352941176471,0.010095474637,0.5039649001674528,2.6527691e-05,0.05
ours,local_var_topk_000,local_var_topk,2,0.838235294117647,0.012254901960784326,0.838235294117647,0.838235294117647,0.002523868659,0.5039649001674528,1.3263845e-05,0.031458676361
ours,local_var_topk_005,local_var_topk,2,0.838235294117647,0.01470588235294118,0.838235294117647,0.838235294117647,0.005047737318,0.5039649001674528,1.3263845e-05,0.05
ours,coord_03_train_grad_clip_004,coord:train.grad_clip,2,0.8376225490196079,0.015318627450980393,0.8394607843137254,0.8357843137254901,0.001,0.8112607949285354,2.6527690644866382e-05,0.041458676361109024
ours,coord_03_train_grad_clip_010,coord:train.grad_clip,2,0.8376225490196079,0.02757352941176472,0.8431372549019608,0.8321078431372549,0.001,1.8035428423900308,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_006,local_var_topk,2,0.8370098039215687,0.006127450980392135,0.8370098039215687,0.8370098039215687,0.010095474637,0.5039649001674528,1.3263845e-05,0.031458676361
ours,coord_03_train_grad_clip_012,coord:train.grad_clip,2,0.8370098039215685,0.006127450980392191,0.8492647058823529,0.8247549019607843,0.001,0.6534831993378258,2.6527690644866382e-05,0.041458676361109024
ours,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.8357843137254902,0.031862745098039214,0.8357843137254902,0.8357843137254902,0.001,1.0736942906332496,2.6527690644866382e-05,0.041458676361109024
ours,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.8357843137254901,0.01470588235294118,0.8357843137254901,0.8357843137254901,0.001,1.0,2.6527690644866382e-05,0.03438558910465587
ours,coord_03_train_grad_clip_014,coord:train.grad_clip,2,0.8357843137254901,0.022058823529411742,0.8357843137254901,0.8357843137254901,0.001,0.816096958480413,2.6527690644866382e-05,0.041458676361109024
ours,coord_02_anchor,coord:train.weight_decay,2,0.8345588235294118,0.006127450980392135,0.8345588235294118,0.8345588235294118,0.001,1.0,2.6527690644866382e-05,0.01
ours,coord_02_train_weight_decay_006,coord:train.weight_decay,2,0.8345588235294118,0.028186274509803932,0.8345588235294118,0.8345588235294118,0.001,1.0,2.6527690644866382e-05,0.04811190452922659
ours,coord_03_train_grad_clip_011,coord:train.grad_clip,2,0.8339460784313726,0.014093137254901966,0.8394607843137255,0.8284313725490196,0.001,0.8709011209284162,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_006,coord:method.ours.lambda_align,2,0.8333333333333333,0.009803921568627472,0.8333333333333333,0.8333333333333333,0.007734370951139792,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_03_train_grad_clip_017,coord:train.grad_clip,2,0.8327205882352942,0.017769607843137247,0.8345588235294117,0.8308823529411764,0.001,0.8874671568771483,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_004,coord:method.ours.lambda_align,2,0.8327205882352942,0.02512254901960781,0.8455882352941176,0.8198529411764706,0.0003739085202872783,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_03_train_grad_clip_020,coord:train.grad_clip,2,0.8321078431372549,0.003676470588235281,0.8321078431372549,0.8321078431372549,0.001,1.7219177691942897,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_013,coord:method.ours.lambda_align,2,0.8314950980392157,0.011642156862745112,0.8321078431372548,0.8308823529411764,1.4182218091223143e-05,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_anchor,coord:method.ours.lambda_align,2,0.829656862745098,0.02328431372549017,0.8308823529411764,0.8284313725490196,0.001,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_021,coord:method.ours.lambda_align,2,0.8284313725490197,0.0,0.8284313725490197,0.8284313725490197,2.3628385147388267e-05,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_01_train_lr_003,coord:train.lr,2,0.8284313725490196,0.03431372549019612,0.829656862745098,0.8272058823529411,0.001,1.0,5.7311085087922365e-05,0.01
ours,coord_04_method_ours_lambda_align_001,coord:method.ours.lambda_align,2,0.8284313725490196,0.007352941176470618,0.8345588235294118,0.8223039215686274,0.0012346878339290972,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,local_var_topk_022,local_var_topk,2,0.8284313725490196,0.019607843137254888,0.8284313725490196,0.8284313725490196,0.005047737318,0.5039649001674528,5.3055381e-05,0.041458676361
ours,coord_01_train_lr_019,coord:train.lr,2,0.8278186274509804,0.015318627450980393,0.8370098039215687,0.8186274509803921,0.001,1.0,3.356481249128643e-05,0.01
ours,coord_04_method_ours_lambda_align_022,coord:method.ours.lambda_align,2,0.8278186274509803,0.01409313725490191,0.8357843137254901,0.8198529411764706,0.00048194170287499914,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_04_method_ours_lambda_align_005,coord:method.ours.lambda_align,2,0.8259803921568627,0.017156862745098034,0.8345588235294117,0.8174019607843137,2.4309853449390485e-05,0.5039649001674528,2.6527690644866382e-05,0.041458676361109024
ours,coord_01_train_lr_007,coord:train.lr,2,0.8247549019607843,0.020833333333333315,0.8247549019607843,0.8247549019607843,0.001,1.0,8.287954980982074e-06,0.01
ours,local_var_topk_026,local_var_topk,2,0.8229166666666666,0.02757352941176472,0.8235294117647058,0.8223039215686274,0.010095474637,0.5039649001674528,5.3055381e-05,0.05
ours,local_var_topk_023,local_var_topk,2,0.8204656862745099,0.027573529411764663,0.8259803921568627,0.8149509803921569,0.005047737318,0.5039649001674528,5.3055381e-05,0.05
ours,coord_01_train_lr_006,coord:train.lr,2,0.8204656862745098,0.005514705882352922,0.8235294117647058,0.8174019607843137,0.001,1.0,4.2333466349297045e-05,0.01
ours,coord_01_train_lr_013,coord:train.lr,2,0.8106617647058822,0.03002450980392163,0.8186274509803921,0.8026960784313726,0.001,1.0,5.4846116356886335e-05,0.01
ours,coord_02_train_weight_decay_017,coord:train.weight_decay,2,0.8082107843137255,0.017769607843137192,0.8186274509803921,0.7977941176470589,0.001,1.0,2.6527690644866382e-05,0.021412339270628602
ours,local_var_topk_025,local_var_topk,2,0.8057598039215687,0.007965686274509776,0.8125,0.7990196078431373,0.010095474637,0.5039649001674528,5.3055381e-05,0.041458676361
ours,coord_01_train_lr_001,coord:train.lr,2,0.803921568627451,0.0,0.803921568627451,0.803921568627451,0.001,1.0,6.093904653635503e-06,0.01
ours,coord_01_train_lr_022,coord:train.lr,2,0.803921568627451,0.004901960784313708,0.803921568627451,0.803921568627451,0.001,1.0,5.8067523497474675e-06,0.01
ours,local_var_topk_021,local_var_topk,2,0.8026960784313726,0.006127450980392135,0.8223039215686274,0.7830882352941176,0.005047737318,0.5039649001674528,5.3055381e-05,0.031458676361
ours,local_var_topk_019,local_var_topk,2,0.7996323529411764,0.009191176470588258,0.8051470588235294,0.7941176470588236,0.002523868659,0.5039649001674528,5.3055381e-05,0.041458676361
ours,coord_01_train_lr_014,coord:train.lr,2,0.775735294117647,0.08210784313725489,0.8517156862745098,0.6997549019607843,0.001,1.0,7.050310524431253e-05,0.01
ours,coord_01_train_lr_021,coord:train.lr,2,0.71875,0.03492647058823528,0.7218137254901961,0.7156862745098039,0.001,1.0,0.00010264941086557266,0.01
ours,coord_01_train_lr_002,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.0030628992009764716,0.01
ours,coord_01_train_lr_004,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.00021585440778054102,0.01
ours,coord_01_train_lr_009,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.00033486107247024106,0.01
ours,coord_01_train_lr_011,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.0006460890536753747,0.01
ours,coord_01_train_lr_012,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.0010668405339417924,0.01
ours,coord_01_train_lr_015,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.00048053259769495726,0.01
ours,coord_01_train_lr_017,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.0015122249813889564,0.01
ours,coord_01_train_lr_018,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.0017708691511825342,0.01
ours,coord_01_train_lr_020,coord:train.lr,2,0.6838235294117647,0.0,0.6838235294117647,0.6838235294117647,0.001,1.0,0.0004451561434752597,0.01
